DQ900569	#ba66cc	Crocuta crocuta
EU478511	#cc3333	dog
EU478497	#cc3333	dog
KP976121	#cc3333	dog
HM368102	#cc3333	dog
KC876039	#c0cc33	Capra hircus
MH514968	#69cc33	Homo sapiens
EU853623	#cc3333	dog
KU055538	#cc3333	dog
U22486	#cc3333	dog
KP976119	#cc3333	dog
HM368142	#cc3333	dog
FJ545681	#cc3333	dog
MN049979	#cc3333	dog
MK471246	#cc3333	dog
KX148236	#cc3333	dog
EU853612	#cc3333	dog
EU853613	#33cc3c	Equus asinus
KP976117	#cc3333	dog
HM368127	#cc3333	dog
HM368152	#cc3333	dog
HM368091	#cc3333	dog
HM368093	#cc3333	dog
HM368098	#cc3333	dog
HM368124	#cc3333	dog
HM368111	#cc3333	dog
HM368154	#cc3333	dog
EU888656	#cc3333	dog
KF977826	#69cc33	Homo sapiens
MK234794	#cc3333	dog
KF022184	#cc3333	dog
KF022180	#cc3333	dog
MF538630	#cc3333	dog
KF022189	#cc3333	dog
KF022191	#cc3333	dog
KF022173	#cc3333	dog
KF022175	#cc3333	dog
KF022177	#cc3333	dog
KF022188	#cc3333	dog
KF022186	#cc3333	dog
EU718783	#cc3333	dog
EU718771	#cc3333	dog
EU888679	#cc3333	dog
JX088735	#c8cc66	Bos taurus
JN162087	#99ccac	25685866
JQ756143	#c8cc66	Bos taurus
JN162082	#99ccac	25685866
FJ465389	#cc339e	Cynictis penicillata
KX148222	#cc9566	mongoose
FJ465396	#cc339e	Cynictis penicillata
AF079917	#cc666a	Suricata suricatta
GQ983421	#999ccc	Felis catus
FJ465388	#c8cc66	Bos taurus
FJ465397	#cc339e	Cynictis penicillata
AY354004	#cc339e	Cynictis penicillata
FJ465384	#999ccc	Felis catus
FJ392381	#cc3333	dog
FJ465399	#cc3333	dog
KX148220	#cc9566	mongoose
MF197742	#99aacc	Vulpes vulpes
OM542193	#99aacc	Vulpes vulpes
KX148131	#99aacc	Vulpes vulpes
KX148132	#99aacc	Vulpes vulpes
MW553267	#69cc33	Homo sapiens
MW553268	#69cc33	Homo sapiens
MF537532	#cc3333	dog
MF537548	#cc3333	dog
MF537560	#cc3333	dog
MF537562	#cc3333	dog
MF537563	#cc3333	dog
MF537564	#cc3333	dog
MF537561	#cc3333	dog
MF537566	#cc3333	dog
MF537565	#cc3333	dog
MF537567	#cc3333	dog
HQ256771	#cc3333	dog
HM368108	#cc3333	dog
HM368096	#cc3333	dog
MZ418097	#ccae99	donkey
MZ418098	#ccae99	donkey
GU798104	#69cc33	Homo sapiens
EU853575	#69cc33	Homo sapiens
GU798103	#69cc33	Homo sapiens
GU798392	#69cc33	Homo sapiens
GU798142	#cc3333	dog
EU853570	#69cc33	Homo sapiens
GU798112	#69cc33	Homo sapiens
GU798111	#69cc33	Homo sapiens
U22642	#69cc33	Homo sapiens
GU798119	#cc3333	dog
GU798579	#cc3333	dog
GU798576	#69cc33	Homo sapiens
EU643583	#cc3333	dog
GU798555	#cc3333	dog
GU798556	#33cc3c	Equus asinus
EU643587	#cc3333	dog
EU853568	#69cc33	Homo sapiens
GU798289	#69cc33	Homo sapiens
GU798296	#cc3333	dog
GU798273	#cc3333	dog
KC787053	#999ccc	Felis catus
KC787050	#cc3333	dog
LC380185	#cc3333	dog
LC380219	#cc3333	dog
LC380178	#c8cc66	Bos taurus
LC380179	#c8cc66	Bos taurus
LC380218	#c8cc66	Bos taurus
LC380183	#cc3333	dog
KT119650	#cc3333	dog
DQ431270	#cc999d	Otocyon megalotis
DQ431356	#cc999d	Otocyon megalotis
LC380217	#cc3333	dog
LC380198	#c8cc66	Bos taurus
LC380127	#cc3333	dog
LC380102	#cc3333	dog
LC380107	#cc3333	dog
MN264706	#cc3333	dog
EU296441	#cc3333	dog
DQ900556	#cc3333	dog
EU514573	#cc3333	dog
EU514574	#cc3333	dog
EU478501	#cc3333	dog
EU853641	#cc3333	dog
KX148238	#cc3333	dog
KX148239	#cc3333	dog
EU853638	#69cc33	Homo sapiens
EU853644	#69cc33	Homo sapiens
FJ545661	#69cc33	Homo sapiens
KP976123	#cc3333	dog
KP976118	#cc3333	dog
KP976120	#cc3333	dog
U22652	#cc3333	dog
U22913	#cc3333	dog
FJ545659	#cc3333	dog
FJ545684	#cc3333	dog
U22639	#cc3333	dog
MH481713	#cc3333	dog
MN049981	#cc3333	dog
MH481711	#cc3333	dog
MN049983	#999ccc	Felis catus
EU853606	#cc3333	dog
EU853607	#cc3333	dog
EU853608	#cc3333	dog
KX148237	#cc3333	dog
EU718774	#cc3333	dog
EU718775	#cc3333	dog
EU718778	#cc3333	dog
EU718779	#cc3333	dog
EU718780	#cc3333	dog
EU718781	#cc3333	dog
EU718782	#cc3333	dog
EU718786	#cc3333	dog
EU718767	#cc3333	dog
KF022179	#cc3333	dog
KF022187	#cc3333	dog
KF022178	#cc3333	dog
KF022185	#cc3333	dog
MF577065	#cc3333	dog
MF538631	#cc3333	dog
EU718776	#cc3333	dog
EU718777	#cc3333	dog
KF022181	#cc3333	dog
JQ756145	#cc3333	dog
JQ756144	#cc339e	Cynictis penicillata
JN162078	#99ccac	25685866
JN162081	#99ccac	25685866
JN162089	#99ccac	25685866
AY354008	#cc5633	Galerella sanguinea
FJ465406	#cc6687	Atilax paludinosus
AF079918	#cc6687	Atilax paludinosus
FJ465405	#cc339e	Cynictis penicillata
AY354009	#cc339e	Cynictis penicillata
AF079919	#6675cc	Canis mesomelas
JX088733	#c8cc66	Bos taurus
JX088736	#cc5633	Galerella sanguinea
AY354005	#6675cc	Canis mesomelas
KC535504	#cc3333	dog
FJ465393	#999ccc	Felis catus
GQ983459	#999ccc	Felis catus
AF079916	#ccbc99	Genetta genetta
MF537552	#cc3333	dog
MF537553	#cc3333	dog
MF537531	#cc3333	dog
MF537515	#cc3333	dog
MF537516	#cc3333	dog
MF537517	#cc3333	dog
MF537505	#cc3333	dog
MF537506	#cc3333	dog
MF537507	#cc3333	dog
MF537508	#cc3333	dog
MF537509	#cc3333	dog
MF537510	#cc3333	dog
MF537511	#cc3333	dog
MF537512	#cc3333	dog
MF537513	#cc3333	dog
MF537514	#cc3333	dog
MF537544	#cc3333	dog
HM368107	#cc3333	dog
HM368129	#cc3333	dog
HM368138	#cc3333	dog
HM368148	#cc3333	dog
HM368150	#cc3333	dog
HM368106	#cc3333	dog
HM368120	#cc3333	dog
HM368149	#cc3333	dog
HM368145	#cc3333	dog
HM368110	#cc3333	dog
HM368128	#cc3333	dog
HM368134	#cc3333	dog
KJ133676	#cc3333	dog
MN726819	#69cc33	Homo sapiens
AB505879	#cc3333	dog
AB505881	#cca099	Capra
KJ133669	#cc3333	dog
KJ133672	#cc3333	dog
KX148200	#cc3333	dog
EU853580	#c8cc66	Bos taurus
EU853576	#69cc33	Homo sapiens
GU798106	#69cc33	Homo sapiens
GU798395	#69cc33	Homo sapiens
KU963503	#cc3333	dog
GU798391	#69cc33	Homo sapiens
GU798390	#69cc33	Homo sapiens
EU851128	#cc3333	dog
GU798143	#cc4133	Bos
GU798125	#69cc33	Homo sapiens
EU853569	#cc3333	dog
GU798412	#69cc33	Homo sapiens
GU798127	#cc3333	dog
GU798128	#cc4133	Bos
KX148195	#cc3333	dog
GU798553	#c8cc66	Bos taurus
GU798141	#69cc33	Homo sapiens
GU798268	#cc3333	dog
GU798269	#33cc3c	Equus asinus
GU798544	#33cc3c	Equus asinus
GU798545	#cc4133	Bos
GU798547	#cc3333	dog
GU798262	#cc3333	dog
GU798370	#cc3333	dog
EU853567	#69cc33	Homo sapiens
GU798297	#69cc33	Homo sapiens
GU798295	#69cc33	Homo sapiens
GU798293	#cc3333	dog
GU798384	#cc3333	dog
KT119648	#cc3333	dog
KT119649	#cc3333	dog
AF079906	#99a3cc	7844544
KX148103	#69cc33	Homo sapiens
U22633	#69cc33	Homo sapiens
LC380128	#cc6c33	Sus scrofa
DQ431366	#cc999d	Otocyon megalotis
AF177102	#cc3333	dog
AF177108	#6675cc	Canis mesomelas
LC380173	#cc3333	dog
AB572988	#cc3333	dog
MF425813	#c8cc66	Bos taurus
LC380195	#cc3333	dog
AB572931	#cc3333	dog
AB284513	#cc3333	dog
LC380155	#c8cc66	Bos taurus
LC380108	#cc3333	dog
AB572934	#cc3333	dog
MN264703	#cc3333	dog
MN264694	#cc3333	dog
MN264711	#c0cc33	Capra hircus
MN264695	#cc3333	dog
DQ900550	#cc3333	dog
HM368094	#cc3333	dog
DQ900565	#99b8cc	Canis lupus
DQ900561	#99aacc	Vulpes vulpes
EU296434	#cc3333	dog
KR534252	#cc3333	dog
KR906744	#cc3333	dog
DQ900573	#cc3333	dog
AF369275	#aacc33	Lycaon pictus
DQ900559	#c0cc33	Capra hircus
EU478506	#cc3333	dog
EU478513	#cc3333	dog
EU478509	#cc3333	dog
HM368151	#cc3333	dog
HM368153	#cc3333	dog
HM368126	#cc3333	dog
HM368131	#cc3333	dog
HM368132	#cc3333	dog
HM368139	#cc3333	dog
HM368140	#cc3333	dog
HM368146	#cc3333	dog
HM368097	#cc3333	dog
HM368118	#cc3333	dog
HM368122	#cc3333	dog
HM368125	#cc3333	dog
MT370504	#cc3333	dog
MT370505	#cc3333	dog
EU853640	#69cc33	Homo sapiens
U22914	#cc3333	dog
MH514971	#cc3333	dog
MH514982	#69cc33	Homo sapiens
EU853619	#cc3333	dog
KX148233	#cc3333	dog
MN049982	#cc3333	dog
MH481712	#cc3333	dog
KU739042	#cc3333	dog
EU853605	#cc3333	dog
KP976116	#cc3333	dog
FJ545667	#cc3333	dog
EU853653	#cc3333	dog
KT119786	#cc3333	dog
KT119758	#cc3333	dog
KC196743	#cc3333	dog
MN166229	#cc3333	dog
DQ275559	#cc3333	dog
DQ275560	#cc3333	dog
MF773575	#cc3333	dog
KJ921999	#cc3333	dog
MF537576	#cc3333	dog
MF537578	#cc3333	dog
MF537579	#cc3333	dog
AY354010	#9acc99	Canis
JX088734	#c8cc66	Bos taurus
JN162085	#99ccac	25685866
KC660352	#cc33b4	wildlife
JN162090	#99ccac	25685866
JX088737	#8f66cc	Felis lybica
JN162076	#99ccac	25685866
JN162088	#99ccac	25685866
AY353997	#b833cc	Felis serval
AY353998	#3384cc	Felis
AF079929	#9acc99	Canis
AF079930	#cc6679	Galerella pulverulenta
AY353999	#ccbc99	Genetta genetta
AF079932	#cccb99	15763147
KT119788	#cc3333	dog
KT119794	#cc3333	dog
MF537519	#cc3333	dog
MF537520	#cc3333	dog
EU296444	#c8cc66	Bos taurus
MF537559	#cc3333	dog
MF537558	#cc3333	dog
HM368123	#cc3333	dog
HM368130	#cc3333	dog
HM368135	#cc3333	dog
HM368136	#cc3333	dog
HM368137	#cc3333	dog
HM368141	#cc3333	dog
HM368144	#cc3333	dog
HM368147	#cc3333	dog
HM368156	#cc3333	dog
HM368158	#cc3333	dog
HM368160	#cc3333	dog
HM368161	#cc3333	dog
HM368159	#999ccc	Felis catus
HQ256770	#cc3333	dog
HQ256772	#cc3333	dog
HM368099	#cc3333	dog
HM368104	#cc3333	dog
HM368114	#cc3333	dog
HM368115	#cc3333	dog
FJ947019	#ccae99	donkey
FJ947029	#99ccb4	Equus caballus
FJ947017	#999ccc	Felis catus
KJ133660	#c0cc33	Capra hircus
KP723638	#cc335e	Canis simensis
GU062189	#99b8cc	Canis lupus
GU798394	#69cc33	Homo sapiens
GU798107	#69cc33	Homo sapiens
GU798406	#cc3333	dog
GU798407	#cc3333	dog
GU798122	#69cc33	Homo sapiens
AF401287	#cc8133	11878928
GU798120	#cc3333	dog
GU798118	#cc8766	Ovis
GU798117	#cc3333	dog
GU798116	#cc4133	Bos
GU798578	#c8cc66	Bos taurus
GU798580	#cc3333	dog
GU798583	#cc3333	dog
GU798552	#cc3333	dog
EU643584	#cc3333	dog
GU798543	#33cc3c	Equus asinus
GU798546	#cc3333	dog
GU798290	#cc3333	dog
GU798294	#cc3333	dog
GU798291	#c8cc66	Bos taurus
GU798292	#cc3333	dog
GU798329	#cc3333	dog
GU798313	#c8cc66	Bos taurus
GU798360	#cc3333	dog
GU798349	#cc3333	dog
GU798359	#cc3333	dog
GU798363	#cc3333	dog
GU798364	#cc3333	dog
GU798365	#cc3333	dog
GU798366	#cc3333	dog
GU798367	#cc3333	dog
GU798368	#cc3333	dog
GU798284	#cc3333	dog
GU798380	#cc3333	dog
GU798381	#c8cc66	Bos taurus
GU798386	#c8cc66	Bos taurus
GU798383	#cc3333	dog
GU798385	#cc3333	dog
KT119647	#cc3333	dog
KT119652	#cc3333	dog
KT119663	#cc3333	dog
KT119665	#cc3333	dog
KT119638	#cc3333	dog
KT119639	#cc3333	dog
KT119641	#cc3333	dog
KT119642	#cc3333	dog
KT119643	#cc3333	dog
KT119644	#cc3333	dog
KT119645	#cc3333	dog
KT119646	#cc3333	dog
KT119651	#cc3333	dog
KT119653	#cc3333	dog
KT119654	#cc3333	dog
KT119655	#cc3333	dog
KT119656	#cc3333	dog
KT119657	#cc3333	dog
KT119664	#cc3333	dog
KT119635	#cc3333	dog
KT119636	#cc3333	dog
KT119634	#cc3333	dog
KY553257	#3343cc	Civettictis civetta
LC380199	#cc3333	dog
LC380172	#cc3333	dog
LC380197	#cc3333	dog
LC380162	#69cc33	Homo sapiens
LC380161	#cc3333	dog
LC380163	#cc3333	dog
AF177068	#cc3333	dog
MK467477	#9c99cc	Proteles cristata
MK467478	#9c99cc	Proteles cristata
LC683173	#cc3333	dog
LC683175	#cc3333	dog
LC380164	#cc3333	dog
LC380211	#cc3333	dog
AB284510	#cc3333	dog
AB285215	#cc3333	dog
AB284509	#cc3333	dog
LC380129	#cc3333	dog
AB572928	#c8cc66	Bos taurus
LC380122	#c8cc66	Bos taurus
LC380143	#cc3333	dog
LC380160	#cc3333	dog
MN264700	#cc3333	dog
MN264698	#cc3333	dog
MN264702	#cc3333	dog
LT909534	#66ccbd	29357361
KY210263	#cc3333	dog
KR906779	#c8cc66	Bos taurus
KY210309	#72cc66	not available
KR906739	#cc3333	dog
DQ900574	#cc3333	dog
DQ900551	#cc3333	dog
DQ900547	#cc3333	dog
AB505874	#cc3333	dog
KC792032	#cc99ac	zebra
EU478516	#cc3333	dog
EU478498	#cc3333	dog
MN196576	#cc3333	dog
MT370506	#cc3333	dog
MT370501	#cc3333	dog
MT370503	#cc3333	dog
MT370502	#cc3333	dog
MT370507	#cc3333	dog
EU853637	#69cc33	Homo sapiens
EU853639	#69cc33	Homo sapiens
MH514983	#cc3333	dog
MH514985	#cc3333	dog
KP976130	#cc3333	dog
KP976129	#cc3333	dog
KP976128	#cc3333	dog
EU853616	#cc3333	dog
EU853617	#cc3333	dog
KX148232	#cc3333	dog
MK471249	#cc3333	dog
EU853603	#cc3333	dog
EU853602	#cc3333	dog
EU853604	#cc3333	dog
EU853601	#cc3333	dog
EU853611	#cc3333	dog
EU853609	#cc3333	dog
EU853610	#cc3333	dog
KY124540	#cc3333	dog
KY124541	#cc3333	dog
KU564994	#cc3333	dog
KU564999	#cc3333	dog
KY124533	#cc3333	dog
EU718784	#cc3333	dog
EU718787	#cc3333	dog
EU718764	#cc3333	dog
EU718769	#cc3333	dog
EU718772	#cc3333	dog
EU718773	#cc3333	dog
EU718785	#cc3333	dog
KF734680	#cc3333	dog
KT119769	#cc3333	dog
KT119757	#cc3333	dog
KT119760	#cc3333	dog
EU038098	#cc3333	dog
EU888662	#999ccc	Felis catus
KU564983	#cc3333	dog
KU564984	#cc3333	dog
KU564986	#cc3333	dog
KU564991	#cc3333	dog
KU564987	#cc3333	dog
KY124534	#cc3333	dog
KU564990	#cc3333	dog
MF773572	#cc3333	dog
FJ435700	#cc3333	dog
KR080523	#cc3333	dog
KX874613	#cc3333	dog
EU038093	#cc3333	dog
EU888666	#cc3333	dog
EU888724	#cc3333	dog
MF537577	#cc3333	dog
MF537580	#cc3333	dog
AY354007	#cc339e	Cynictis penicillata
GQ918329	#66cc67	Caracal caracal
MF537542	#cc3333	dog
MF537543	#cc3333	dog
MF537530	#cc3333	dog
EU296445	#33c4cc	Ichneumia albicauda
EU296446	#3359cc	small-spotted genet
FJ947012	#c0cc33	Capra hircus
FJ947005	#c0cc33	Capra hircus
FJ947024	#cc3333	dog
AF325465	#69cc33	Homo sapiens
FJ947014	#999ccc	Felis catus
KJ133667	#cc3333	dog
KJ133683	#c8cc66	Bos taurus
MN726830	#c8cc66	Bos taurus
MW055050	#c8cc66	Bos taurus
MZ418083	#cc3333	dog
GU798682	#69cc33	Homo sapiens
EU853578	#69cc33	Homo sapiens
GU798144	#cc3333	dog
GU798235	#cc4133	Bos
EU851122	#cc3333	dog
GU798253	#cc4133	Bos
EU851124	#99ccb4	Equus caballus
GU798684	#69cc33	Homo sapiens
GU798133	#cc3333	dog
GU798134	#cc99ba	Felis silvestris catus
GU798408	#33cc3c	Equus asinus
GU798123	#cc3333	dog
GU798124	#cc3333	dog
GU798113	#cc3333	dog
GU798584	#69cc33	Homo sapiens
GU798585	#cc6a66	-
GU798550	#cc3333	dog
GU798551	#cc3333	dog
EU643572	#cc3333	dog
EU643581	#cc3333	dog
EU643582	#cc3333	dog
GU798316	#cc3333	dog
GU798326	#cc3333	dog
GU798321	#cc3333	dog
GU798327	#cc3333	dog
GU798328	#cca099	Capra
GU798362	#cc3333	dog
GU798286	#cca099	Capra
GU798287	#cc99ba	Felis silvestris catus
GU798288	#cc3333	dog
GU798274	#cc3333	dog
GU798285	#cc3333	dog
GU798280	#cc3333	dog
GU798277	#cc4133	Bos
GU798279	#33cc3c	Equus asinus
GU798371	#c8cc66	Bos taurus
GU798382	#cc3333	dog
EU853586	#cc3333	dog
DQ431376	#cc999d	Otocyon megalotis
DQ431377	#cc999d	Otocyon megalotis
DQ431378	#cc999d	Otocyon megalotis
DQ431380	#cc999d	Otocyon megalotis
DQ431381	#cc999d	Otocyon megalotis
DQ431382	#cc999d	Otocyon megalotis
KY563717	#cc3333	dog
U22861	#a333cc	Alitax paludinosus
HQ266629	#7266cc	black-backed jackal
MK467514	#cc999d	Otocyon megalotis
DQ431259	#cc999d	Otocyon megalotis
DQ431260	#cc999d	Otocyon megalotis
LC380207	#cc3333	dog
KY553279	#cc9566	mongoose
LC380186	#cc3333	dog
LC380189	#cc3333	dog
LC380196	#c8cc66	Bos taurus
LC380231	#c8cc66	Bos taurus
AB572996	#cc3333	dog
LC380119	#cc3333	dog
LC380135	#cc3333	dog
MN264691	#c0cc33	Capra hircus
MN264693	#999ccc	Felis catus
MN264692	#ccac33	Ovis aries
MN264696	#cc3333	dog
MN264697	#cc3333	dog
MN264699	#cc3333	dog
MN264701	#cc3333	dog
MN264704	#cc3333	dog
MN264705	#cc3333	dog
MN264707	#cc3333	dog
MN264708	#cc3333	dog
MN264709	#cc3333	dog
MN264710	#cc3333	dog
DQ900564	#99aacc	Vulpes vulpes
KY210252	#cc3333	dog
DQ900572	#cc3333	dog
KY210311	#cc3333	dog
DQ900577	#99aacc	Vulpes vulpes
DQ900576	#99aacc	Vulpes vulpes
DQ900558	#c8cc66	Bos taurus
DQ900575	#cc3333	dog
DQ900571	#cc3333	dog
KX148207	#69cc33	Homo sapiens
KJ133663	#c8cc66	Bos taurus
DQ900552	#cc3333	dog
DQ900548	#cc3333	dog
DQ900560	#c0cc33	Capra hircus
EU478493	#cc3333	dog
EU827269	#cc3333	dog
EU478494	#cc3333	dog
EU478495	#cc3333	dog
EU478496	#cc3333	dog
EU478507	#cc3333	dog
EU478514	#cc3333	dog
EU827268	#cc3333	dog
EU478512	#cc3333	dog
EU478505	#cc3333	dog
EU853627	#69cc33	Homo sapiens
MH514969	#69cc33	Homo sapiens
MH514976	#cc3333	dog
KP976126	#cc3333	dog
EU853618	#cc3333	dog
FJ545676	#cc3333	dog
MH481709	#cc3333	dog
EU888797	#cc3333	dog
EU888740	#cc3333	dog
EU888741	#cc3333	dog
EU888763	#cc3333	dog
EU888764	#cc3333	dog
EU888775	#cc3333	dog
EU888792	#cc3333	dog
EU888744	#999ccc	Felis catus
EU888733	#cc3333	dog
EU888734	#cc3333	dog
EU718763	#cc3333	dog
EU718770	#cc3333	dog
EU718766	#cc3333	dog
EU718768	#cc3333	dog
KT119766	#cc3333	dog
KT119768	#cc3333	dog
KT119770	#cc3333	dog
KT119761	#c0cc33	Capra hircus
KT119658	#cc3333	dog
KT119728	#cc3333	dog
KT119756	#cc3333	dog
KT119759	#cc3333	dog
KT119762	#cc3333	dog
KT119763	#cc3333	dog
KT119764	#cc3333	dog
KT119765	#cc3333	dog
KF734713	#cc3333	dog
KF734717	#cc3333	dog
KF734719	#cc3333	dog
KF734724	#cc3333	dog
KF734726	#cc3333	dog
KF734730	#cc3333	dog
KF734731	#cc3333	dog
KF734732	#cc3333	dog
KF734733	#cc3333	dog
KF734737	#cc3333	dog
KF734677	#cc3333	dog
KF734679	#cc3333	dog
KF734683	#cc3333	dog
KF734684	#cc3333	dog
KF734685	#cc3333	dog
KF734689	#cc3333	dog
KF734691	#cc3333	dog
KF734692	#cc3333	dog
KF734695	#cc3333	dog
KF734701	#cc3333	dog
KF734702	#cc3333	dog
KF734711	#cc3333	dog
EU038096	#cc3333	dog
EU038097	#cc3333	dog
EU038099	#cc3333	dog
KF022183	#cc3333	dog
EU038082	#cc3333	dog
EU038083	#cc3333	dog
KU564995	#cc3333	dog
KU564982	#cc3333	dog
KU564985	#cc3333	dog
KU564992	#cc3333	dog
KY124535	#999ccc	Felis catus
KY124532	#cc3333	dog
EU888649	#cc3333	dog
EU888682	#cc3333	dog
MF537557	#cc3333	dog
MF537555	#cc3333	dog
MF537556	#cc3333	dog
KT119791	#cc3333	dog
KT119787	#cc3333	dog
KT119790	#cc3333	dog
FJ947021	#cc3333	dog
FJ947013	#c0cc33	Capra hircus
FJ947022	#999ccc	Felis catus
FJ947026	#999ccc	Felis catus
FJ947010	#cc3333	dog
FJ947011	#999ccc	Felis catus
FJ947006	#c0cc33	Capra hircus
MW055051	#cc3333	dog
MZ418084	#cc3333	dog
MZ418088	#cc3333	dog
MZ418089	#cc3333	dog
MZ418090	#cc3333	dog
MZ418079	#cc3333	dog
LT909551	#66ccbd	29357361
GU798676	#69cc33	Homo sapiens
MK981888	#cc3333	dog
GU798145	#cc3333	dog
GU798236	#cc4133	Bos
KX148193	#cc3333	dog
EU851120	#999ccc	Felis catus
GU798708	#cc99ba	Felis silvestris catus
GU798709	#cc3333	dog
GU798829	#69cc33	Homo sapiens
GU798121	#33cc3c	Equus asinus
KF155001	#c8cc66	Bos taurus
GU798114	#cc3333	dog
GU798115	#cc4133	Bos
GU798582	#69cc33	Homo sapiens
GU798560	#cc3333	dog
GU798657	#cc3333	dog
GU798661	#c8cc66	Bos taurus
EU643585	#cc3333	dog
EU643586	#cc3333	dog
EU643578	#cc3333	dog
EU643563	#cc3333	dog
EU643564	#cc3333	dog
EU643565	#cc3333	dog
EU643566	#cc3333	dog
EU643567	#cc3333	dog
EU643577	#cc3333	dog
GU798312	#cca099	Capra
GU798331	#cc3333	dog
GU798336	#cc3333	dog
GU798342	#cc3333	dog
GU798319	#cc8766	Ovis
GU798310	#cc4133	Bos
GU798304	#cc3333	dog
GU798334	#cc3333	dog
GU798333	#cc3333	dog
GU798330	#cc8766	Ovis
GU798621	#cc3333	dog
KU055515	#cc3333	dog
GU798600	#c8cc66	Bos taurus
GU798636	#cc3333	dog
GU798361	#cc3333	dog
GU798602	#9acc99	Canis
KX148197	#cc3333	dog
GU798354	#cc3333	dog
GU798278	#cc3333	dog
GU798275	#cc3333	dog
GU798276	#cc3333	dog
GU798387	#cc3333	dog
GU798388	#cc3333	dog
GU798374	#c8cc66	Bos taurus
EU853590	#cc3333	dog
KT119753	#cc3333	dog
KT119710	#cc3333	dog
KT119752	#cc3333	dog
EU853584	#cc3333	dog
EU853585	#cc3333	dog
KT336434	#cc3333	dog
JF327498	#cc3333	dog
HM179504	#cc3333	dog
AF369324	#accc66	Tragelaphus
DQ194866	#b999cc	jackal
DQ194867	#b999cc	jackal
DQ489810	#99aacc	Vulpes vulpes
DQ489862	#99aacc	Vulpes vulpes
DQ489880	#99aacc	Vulpes vulpes
KY553259	#3343cc	Civettictis civetta
LC380177	#cc3333	dog
HQ266621	#cc3333	dog
LC380190	#cc3333	dog
LC380191	#cc3333	dog
LC380236	#cc3333	dog
AB572962	#c8cc66	Bos taurus
AB572969	#cc3333	dog
AB572967	#cc3333	dog
AB572994	#cc3333	dog
AB572978	#cc3333	dog
AB572968	#cc3333	dog
AB572970	#cc3333	dog
AB572971	#cc3333	dog
AB572972	#cc3333	dog
AB572973	#cc3333	dog
AB572974	#cc3333	dog
AB572975	#cc3333	dog
AB572976	#cc3333	dog
AB572977	#cc3333	dog
AB572983	#cc3333	dog
AB572984	#cc3333	dog
AB572989	#cc3333	dog
AB572990	#cc3333	dog
AB572991	#cc3333	dog
AB572995	#cc3333	dog
LC380174	#c8cc66	Bos taurus
AB572982	#c8cc66	Bos taurus
LC380175	#cc3333	dog
AB284512	#cc3333	dog
AB284515	#c8cc66	Bos taurus
AB284511	#cc3333	dog
DQ900562	#99aacc	Vulpes vulpes
KY210245	#cc3333	dog
KR906790	#cc3333	dog
MN726831	#c8cc66	Bos taurus
MW055117	#c8cc66	Bos taurus
MN726816	#c0cc33	Capra hircus
MW055042	#c0cc33	Capra hircus
EU853635	#69cc33	Homo sapiens
EU853634	#cc3333	dog
MH514972	#cc3333	dog
MH514981	#cc3333	dog
KP976124	#cc3333	dog
KP976127	#cc3333	dog
MH481708	#cc3333	dog
MH481710	#cc3333	dog
EU514578	#cc3333	dog
EU514579	#cc3333	dog
EU514577	#cc3333	dog
EU853596	#cc3333	dog
EU853597	#cc3333	dog
EU853598	#cc3333	dog
EU853599	#cc3333	dog
EU853600	#cc3333	dog
KY124538	#cc3333	dog
KF022174	#cc3333	dog
KF022182	#cc3333	dog
EU888708	#cc3333	dog
EU038092	#cc3333	dog
EU888703	#cc3333	dog
KY124537	#cc3333	dog
KY124539	#cc3333	dog
KU564980	#cc3333	dog
KU564988	#cc3333	dog
KU564996	#cc3333	dog
MF537541	#cc3333	dog
MF537533	#cc3333	dog
MF537534	#cc3333	dog
MF537535	#cc3333	dog
MF537536	#cc3333	dog
MF537539	#cc3333	dog
MF537540	#cc3333	dog
MF537549	#cc3333	dog
KT119795	#cc3333	dog
KT119793	#cc3333	dog
MF537518	#cc3333	dog
MF537524	#cc3333	dog
FJ947023	#ccac33	Ovis aries
LT909531	#66ccbd	29357361
FJ947025	#cc3333	dog
FJ947020	#999ccc	Felis catus
MW055056	#c8cc66	Bos taurus
MW055053	#cc3333	dog
MW055052	#cc3333	dog
MW055049	#cc3333	dog
MZ418078	#cc3333	dog
GU798677	#69cc33	Homo sapiens
KU739050	#cc3333	dog
GU798681	#69cc33	Homo sapiens
GU798205	#cc3333	dog
GU798199	#cc3333	dog
GU798241	#cc3333	dog
GU798242	#cc3333	dog
GU798232	#cc4133	Bos
GU798522	#cc4133	Bos
KU739044	#cc3333	dog
GU798539	#cc3333	dog
GU798252	#cc3333	dog
EU851126	#cc3333	dog
GU798243	#cc3333	dog
GU798244	#cc3333	dog
GU798838	#cc3333	dog
GU798832	#cc4133	Bos
GU798830	#33cc3c	Equus asinus
GU798831	#33cc3c	Equus asinus
GU798833	#cc3333	dog
GU798834	#cc3333	dog
GU798129	#cc3333	dog
GU798135	#cc3333	dog
GU798130	#cc3333	dog
GU798701	#cc3333	dog
GU798707	#cc3333	dog
GU798702	#cc4133	Bos
GU798703	#cc3333	dog
GU798704	#cc3333	dog
GU798705	#cc3333	dog
GU798706	#cc3333	dog
GU798409	#69cc33	Homo sapiens
GU798398	#69cc33	Homo sapiens
GU798401	#cc3333	dog
GU798402	#cc4133	Bos
GU798400	#cc3333	dog
GU798581	#cc3333	dog
